task_id,department,corridor_id,zone_id,station_code,asset_type,severity,overdue_days,failure_count_90d,asset_age_years,asset_health_index,safety_critical,single_point_failure,redundancy_available,daily_passenger_trains,daily_freight_trains,freight_forecast_24h,traffic_density_index,train_conflict_count,nearest_available_block_hours,requested_block_duration_min,estimated_repair_duration_min,crew_count_required,material_readiness_pct,weather_risk,night_work,permit_ready,dependency_count,historical_delay_minutes,traction_load_pct,ohe_temperature_c,contact_wire_wear_pct,pantograph_interaction_risk,traction_power_interruptions_30d,criticality_score,priority_class,recommended_window
MT-011454,Engineering,C2-East,Zone-C,738,Turnout,1,3,3,11.9,63.1,0,0,0,48,13,10.9,85.6,5,19.7,45,51,7,76.8,1,1,1,1,32.5,78.8,18.5,25.6,16.9,1,90.78,CRITICAL,Next available safe block
MT-011455,S&T,C4-South,Zone-C,157,Axle Counter,3,0,2,5.7,70.7,1,0,1,36,18,13.6,68.1,3,11.3,152,180,8,66.5,1,0,1,2,11.9,53.3,28.7,21.8,6.1,1,100.0,CRITICAL,Next available safe block
MT-011456,Engineering,C5-Central,Zone-B,267,Rail Joint,4,10,3,17.4,34.9,0,0,0,41,12,9.2,73.9,2,29.3,118,138,11,74.0,0,1,1,0,21.3,62.7,32.4,14.6,0.0,2,100.0,CRITICAL,Next available safe block
MT-011457,TRD,C1-North,Zone-B,729,Isolator,5,10,0,11.9,32.3,0,0,1,51,14,17.4,86.8,7,29.1,128,123,3,63.6,0,1,1,2,38.5,78.0,55.6,76.2,62.5,1,100.0,CRITICAL,Next available safe block
MT-011458,Engineering,C2-East,Zone-E,265,Track Circuit,3,0,1,12.6,85.9,0,0,0,35,16,23.5,62.9,3,14.0,144,177,3,71.0,0,0,1,1,16.5,64.0,29.1,19.4,27.6,1,89.81,CRITICAL,Next available safe block
MT-011459,S&T,C6-Coastal,Zone-A,472,Axle Counter,4,14,1,0.5,29.1,0,0,1,36,12,13.5,61.6,1,11.4,73,145,10,59.4,2,1,1,2,16.7,69.3,24.3,32.8,33.8,0,99.4,CRITICAL,Next available safe block
MT-011460,S&T,C3-West,Zone-B,181,Interlocking Module,4,0,2,21.0,50.7,0,1,1,46,16,12.5,86.5,5,16.6,73,80,12,62.7,2,0,1,0,23.8,59.1,41.7,32.2,24.4,2,100.0,CRITICAL,Next available safe block
MT-011461,Engineering,C1-North,Zone-A,969,Rail Joint,2,8,4,10.4,50.2,0,0,1,43,26,32.6,89.1,2,20.9,72,83,8,81.1,1,1,1,2,13.7,73.6,45.1,6.7,40.8,1,97.14,CRITICAL,Next available safe block
MT-011462,Engineering,C1-North,Zone-A,233,Track Circuit,4,24,1,10.4,29.5,1,0,1,46,22,20.3,100.0,4,14.9,162,190,8,61.3,0,0,1,0,8.9,58.4,32.1,26.6,49.0,2,100.0,CRITICAL,Next available safe block
MT-011463,TRD,C1-North,Zone-A,463,OHE Contact Wire,3,0,0,12.6,74.8,1,0,0,40,11,11.6,75.5,1,16.5,142,147,7,93.3,0,1,1,2,14.9,78.9,43.4,37.3,37.9,3,99.05,CRITICAL,Next available safe block
MT-011464,Engineering,C5-Central,Zone-C,584,Rail Joint,1,5,1,16.9,79.2,0,1,1,41,16,21.8,78.6,4,22.8,175,173,8,82.2,0,0,1,1,31.4,40.5,30.0,30.7,9.3,1,96.68,CRITICAL,Next available safe block
MT-011465,TRD,C2-East,Zone-C,145,Section Insulator,5,1,1,11.5,44.4,1,0,0,40,16,15.8,83.1,2,22.9,103,141,3,100.0,1,0,1,1,8.7,66.9,39.8,52.0,46.8,2,100.0,CRITICAL,Next available safe block
MT-011466,Engineering,C3-West,Zone-A,361,Track Circuit,2,2,2,14.7,60.5,0,0,0,46,13,16.3,98.6,3,21.7,30,103,8,100.0,2,1,1,1,9.1,59.0,37.9,10.5,31.8,1,94.54,CRITICAL,Next available safe block
MT-011467,Engineering,C4-South,Zone-A,568,Bridge Component,3,11,1,1.5,45.9,0,0,0,49,16,17.2,81.3,4,31.2,163,167,7,72.7,0,0,1,2,11.1,72.0,32.8,50.3,15.2,1,100.0,CRITICAL,Next available safe block
MT-011468,TRD,C3-West,Zone-C,734,OHE Contact Wire,3,23,1,11.0,26.7,0,1,0,43,19,19.8,92.2,2,1.0,86,95,10,88.3,0,0,0,0,14.9,74.1,49.8,90.2,65.5,0,100.0,CRITICAL,Next available safe block
MT-011469,Engineering,C3-West,Zone-E,321,Track Circuit,3,8,1,13.4,53.6,1,0,0,35,18,21.4,65.3,0,39.5,117,170,9,57.4,3,0,0,0,11.5,56.3,22.4,31.1,19.2,2,100.0,CRITICAL,Next available safe block
MT-011470,S&T,C6-Coastal,Zone-D,191,Signal,3,19,0,10.1,39.3,0,1,0,39,19,19.9,75.7,3,15.1,142,141,9,100.0,0,0,1,3,12.9,31.9,29.3,32.8,32.6,0,100.0,CRITICAL,Next available safe block
MT-011471,Engineering,C3-West,Zone-B,118,Turnout,2,1,0,21.3,82.9,1,0,0,33,15,17.7,64.6,1,26.0,118,159,11,88.5,0,0,1,1,19.0,53.9,29.0,24.6,34.0,0,87.94,CRITICAL,Next available safe block
MT-011472,Engineering,C4-South,Zone-A,369,Turnout,2,18,1,8.6,39.7,0,0,1,57,15,15.3,100.0,6,8.4,68,44,10,84.6,0,0,1,4,26.6,71.3,26.8,42.2,25.0,1,100.0,CRITICAL,Next available safe block
MT-011473,S&T,C3-West,Zone-C,676,Point Machine,2,23,3,17.5,33.1,0,0,1,56,18,23.5,100.0,6,15.0,123,189,10,65.1,0,0,1,0,15.3,72.2,27.7,44.9,25.2,0,100.0,CRITICAL,Next available safe block
MT-011474,TRD,C6-Coastal,Zone-A,830,Section Insulator,2,19,3,11.3,34.0,1,0,1,43,10,17.0,81.1,5,21.9,104,99,12,73.7,1,0,1,4,23.8,97.5,29.9,95.2,68.6,3,100.0,CRITICAL,Next available safe block
MT-011475,TRD,C3-West,Zone-A,963,Switchgear,4,15,4,16.2,23.4,1,1,0,44,24,24.7,100.0,3,16.4,22,36,10,83.0,2,0,1,0,18.4,78.0,55.1,84.2,61.0,1,100.0,CRITICAL,Next available safe block
MT-011476,Engineering,C2-East,Zone-A,768,Turnout,4,14,3,19.9,40.3,0,0,1,36,11,4.5,72.0,5,9.1,110,143,10,93.2,1,0,1,1,26.5,85.7,42.6,29.0,27.4,1,100.0,CRITICAL,Next available safe block
MT-011477,TRD,C6-Coastal,Zone-A,514,Section Insulator,3,1,2,16.8,55.5,0,1,0,56,16,16.6,87.9,3,13.5,26,15,11,51.5,0,0,1,2,9.9,66.0,35.9,52.8,40.6,2,100.0,CRITICAL,Next available safe block
MT-011478,TRD,C2-East,Zone-E,764,Switchgear,1,0,3,5.1,91.2,1,1,1,37,23,23.4,74.0,1,1.0,83,96,9,75.3,1,1,1,0,23.0,84.2,49.4,26.3,21.7,1,86.3,CRITICAL,Next available safe block
MT-011479,Engineering,C2-East,Zone-B,346,Turnout,3,14,1,15.6,52.5,1,1,0,48,9,11.1,67.5,0,5.3,174,174,4,100.0,1,0,0,0,8.5,65.1,27.7,30.9,14.6,2,100.0,CRITICAL,Next available safe block
MT-011480,S&T,C1-North,Zone-B,810,Track Circuit,2,1,0,16.9,68.9,1,0,1,49,17,20.4,100.0,3,9.1,130,149,9,100.0,3,0,1,1,11.4,65.1,29.8,17.7,14.4,2,98.3,CRITICAL,Next available safe block
MT-011481,TRD,C6-Coastal,Zone-C,842,Traction Transformer,4,2,0,12.3,55.0,1,0,1,40,15,19.8,77.6,1,6.9,143,176,6,81.5,2,1,1,1,14.1,54.1,41.8,55.4,36.4,2,100.0,CRITICAL,Next available safe block
MT-011482,Engineering,C3-West,Zone-E,401,Rail Joint,1,0,2,11.0,81.5,1,1,1,40,12,14.1,80.2,4,17.3,130,125,3,100.0,0,1,1,2,28.6,36.7,32.4,28.2,26.1,0,97.05,CRITICAL,Next available safe block
MT-011483,TRD,C5-Central,Zone-E,115,OHE Insulator,3,3,1,18.6,56.4,1,1,0,40,19,18.8,93.8,4,12.6,95,113,6,74.4,2,0,1,3,15.9,67.8,25.5,54.3,53.0,1,99.4,CRITICAL,Next available safe block
MT-011484,TRD,C5-Central,Zone-B,719,Isolator,3,18,2,6.8,37.4,0,0,0,43,18,14.6,100.0,5,9.9,163,178,9,98.9,3,0,1,0,37.3,69.6,58.4,52.9,44.0,1,100.0,CRITICAL,Next available safe block
MT-011485,Engineering,C5-Central,Zone-C,602,Turnout,5,17,1,8.5,16.9,0,0,0,39,15,12.2,84.5,4,10.1,63,81,4,100.0,1,1,1,1,10.4,63.1,32.8,30.1,33.0,0,100.0,CRITICAL,Next available safe block
MT-011486,Engineering,C4-South,Zone-E,494,Rail Joint,1,0,0,14.1,78.3,1,0,0,38,14,14.1,62.8,4,20.0,52,71,7,83.5,2,0,1,2,27.1,69.1,41.0,20.2,29.8,1,77.12,HIGH,Within 72 hours
MT-011487,Engineering,C2-East,Zone-C,885,Turnout,1,0,2,16.9,84.2,1,0,1,43,13,9.6,71.6,4,11.2,28,52,10,70.4,1,1,1,1,12.6,50.7,28.9,27.2,13.4,0,74.37,HIGH,Within 72 hours
MT-011488,Engineering,C2-East,Zone-B,975,Turnout,5,0,1,10.0,50.2,0,0,1,35,13,10.8,71.4,1,19.2,73,81,3,76.2,0,0,1,0,10.6,76.9,30.5,6.5,30.8,1,93.13,CRITICAL,Next available safe block
MT-011489,TRD,C2-East,Zone-A,795,Traction Transformer,3,11,1,21.6,47.6,1,1,0,48,19,23.4,100.0,4,17.7,168,217,3,74.6,0,0,1,1,23.9,50.6,52.9,67.0,44.3,0,100.0,CRITICAL,Next available safe block
MT-011490,TRD,C6-Coastal,Zone-E,283,Isolator,4,10,1,0.5,32.8,1,1,0,47,19,21.3,100.0,5,21.8,27,15,5,85.1,1,0,1,0,11.0,71.9,54.6,78.6,61.6,5,100.0,CRITICAL,Next available safe block
MT-011491,S&T,C4-South,Zone-C,540,Interlocking Module,4,10,1,8.2,47.1,0,0,1,49,18,20.5,86.0,3,1.5,96,144,10,100.0,1,0,1,2,14.8,62.7,29.8,26.2,23.0,1,97.27,CRITICAL,Next available safe block
MT-011492,Engineering,C3-West,Zone-A,680,Turnout,2,4,1,8.5,65.8,0,1,1,45,22,23.0,100.0,5,19.9,80,106,2,74.2,0,0,1,1,13.7,69.7,32.2,21.1,25.4,0,91.75,CRITICAL,Next available safe block
MT-011493,Engineering,C1-North,Zone-B,349,Sleeper Zone,2,14,0,11.9,57.2,1,1,1,42,16,19.8,95.7,4,11.7,150,148,6,96.3,0,0,1,1,11.5,68.2,28.6,50.7,21.2,1,100.0,CRITICAL,Next available safe block
MT-011494,S&T,C6-Coastal,Zone-D,475,Interlocking Module,2,5,1,12.7,76.9,1,0,0,51,19,23.4,99.8,6,11.3,32,59,5,67.1,0,1,1,0,13.4,68.0,30.8,34.1,1.4,4,92.88,CRITICAL,Next available safe block
MT-011495,TRD,C2-East,Zone-E,557,OHE Contact Wire,4,17,6,23.3,11.5,0,0,0,38,15,16.8,84.1,1,18.6,28,34,12,97.5,0,0,1,1,13.9,80.8,34.5,92.5,57.6,3,100.0,CRITICAL,Next available safe block
MT-011496,TRD,C3-West,Zone-E,829,Traction Transformer,4,0,0,0.5,74.8,0,1,1,55,14,12.8,100.0,2,21.1,92,71,6,74.6,0,0,1,3,6.1,100.9,45.4,51.9,51.1,1,94.45,CRITICAL,Next available safe block
MT-011497,Engineering,C5-Central,Zone-C,187,Turnout,4,16,1,14.9,25.9,1,1,1,45,15,18.8,90.4,7,17.6,168,206,2,47.8,0,0,1,1,23.3,53.1,33.6,16.0,44.6,1,100.0,CRITICAL,Next available safe block
MT-011498,Engineering,C1-North,Zone-B,445,Bridge Component,3,12,2,18.3,61.6,0,0,0,46,13,10.4,88.6,4,21.9,121,123,10,93.6,2,1,1,0,22.5,60.6,38.0,12.8,27.9,0,100.0,CRITICAL,Next available safe block
MT-011499,Engineering,C5-Central,Zone-B,883,Bridge Component,2,14,2,16.8,45.2,0,1,0,30,13,18.2,54.2,5,20.5,177,157,11,100.0,2,0,1,1,12.2,58.0,45.6,20.1,3.0,2,100.0,CRITICAL,Next available safe block
MT-011500,S&T,C3-West,Zone-E,828,Signal,3,5,0,6.3,60.9,0,0,0,44,17,11.4,97.5,6,20.2,112,141,7,80.4,1,1,1,0,36.3,57.2,30.9,28.5,10.9,1,100.0,CRITICAL,Next available safe block
MT-011501,Engineering,C3-West,Zone-E,969,Sleeper Zone,5,24,0,13.2,16.4,1,0,0,43,18,19.2,89.4,3,16.9,79,117,4,80.5,2,0,1,1,19.3,54.7,23.2,46.4,34.6,0,100.0,CRITICAL,Next available safe block
MT-011502,S&T,C5-Central,Zone-C,489,Signal,4,2,2,12.6,51.9,0,0,0,48,16,14.2,99.3,3,21.2,138,128,3,77.4,2,1,1,0,35.8,66.6,36.3,42.3,26.1,0,100.0,CRITICAL,Next available safe block
MT-011503,TRD,C6-Coastal,Zone-C,279,Section Insulator,2,29,4,10.4,22.0,0,0,1,30,10,16.5,46.8,3,3.4,28,27,9,93.7,0,0,1,2,15.6,79.9,50.3,82.0,74.7,3,99.87,CRITICAL,Next available safe block
MT-011504,Engineering,C1-North,Zone-D,736,Track Circuit,2,12,1,19.0,55.2,1,1,1,42,22,21.9,100.0,7,10.2,106,146,11,73.2,1,0,1,1,23.4,80.8,26.2,24.1,33.4,1,100.0,CRITICAL,Next available safe block
MT-011505,TRD,C5-Central,Zone-A,475,Switchgear,4,18,0,24.9,32.7,0,0,0,50,18,19.4,100.0,5,18.1,145,188,11,86.3,1,0,1,3,23.1,80.0,41.4,77.5,51.8,2,100.0,CRITICAL,Next available safe block
MT-011506,S&T,C5-Central,Zone-C,282,Track Circuit,3,21,1,8.5,31.1,0,1,0,44,22,24.0,100.0,4,27.6,60,79,5,99.5,1,0,1,1,12.6,31.2,40.1,22.7,29.9,0,100.0,CRITICAL,Next available safe block
MT-011507,S&T,C6-Coastal,Zone-A,943,Track Circuit,3,15,0,12.9,52.1,1,0,1,50,18,15.7,98.7,9,26.4,74,105,9,69.2,0,0,0,2,19.6,35.0,35.2,31.1,32.1,0,100.0,CRITICAL,Next available safe block
MT-011508,Engineering,C5-Central,Zone-E,428,Sleeper Zone,3,25,2,3.2,13.0,0,0,1,45,16,19.6,88.5,4,23.4,27,105,2,97.5,2,0,1,2,17.5,74.3,37.0,27.3,9.9,0,100.0,CRITICAL,Next available safe block
MT-011509,Engineering,C1-North,Zone-D,589,Rail Joint,2,17,1,11.2,46.9,0,1,0,45,11,12.4,77.1,4,12.2,36,56,10,85.7,0,0,1,1,18.7,51.1,44.5,19.6,34.4,2,99.76,CRITICAL,Next available safe block
MT-011510,Engineering,C4-South,Zone-D,299,Sleeper Zone,2,15,1,7.8,52.9,0,1,0,51,11,11.5,81.1,2,10.3,38,89,8,93.4,2,0,1,1,6.3,80.8,36.0,35.7,9.4,0,95.9,CRITICAL,Next available safe block
MT-011511,Engineering,C1-North,Zone-D,795,Bridge Component,2,12,1,22.0,63.5,1,0,1,36,14,23.1,81.6,1,3.6,20,28,3,95.8,2,0,1,2,15.4,79.4,24.1,29.0,18.1,1,96.0,CRITICAL,Next available safe block
MT-011512,TRD,C6-Coastal,Zone-B,578,Switchgear,1,11,2,22.0,55.2,0,0,1,26,10,5.7,46.4,4,29.3,83,96,6,50.3,0,1,1,1,10.9,86.3,39.8,61.7,42.5,4,100.0,CRITICAL,Next available safe block
MT-011513,S&T,C5-Central,Zone-E,908,Track Circuit,2,18,2,6.9,50.0,1,0,1,36,14,7.9,67.5,2,22.4,106,125,12,91.8,1,0,0,0,13.7,63.0,24.9,22.5,19.9,0,100.0,CRITICAL,Next available safe block
MT-011514,Engineering,C2-East,Zone-B,835,Bridge Component,2,0,1,10.4,80.7,0,0,1,42,14,17.3,70.8,6,7.5,153,191,10,75.7,2,0,1,3,37.6,39.7,35.6,14.8,16.8,0,99.07,CRITICAL,Next available safe block
MT-011515,TRD,C2-East,Zone-B,554,OHE Insulator,2,7,0,7.2,61.4,1,0,1,39,16,16.3,71.5,6,21.1,174,223,10,76.8,1,0,1,0,17.8,77.6,27.0,49.7,46.4,3,100.0,CRITICAL,Next available safe block
MT-011516,TRD,C3-West,Zone-D,973,Switchgear,1,13,1,13.6,68.6,1,0,1,43,10,12.1,71.4,5,15.2,27,71,4,90.2,2,0,1,0,18.5,62.2,51.8,41.5,39.1,0,95.91,CRITICAL,Next available safe block
MT-011517,Engineering,C4-South,Zone-B,539,Sleeper Zone,2,1,3,16.9,67.8,0,0,0,48,17,8.2,100.0,6,7.3,126,203,6,100.0,1,0,1,0,18.9,68.6,35.1,13.0,49.2,1,100.0,CRITICAL,Next available safe block
MT-011518,Engineering,C6-Coastal,Zone-E,988,Bridge Component,3,17,1,7.7,54.2,0,1,1,38,17,19.7,83.9,1,25.4,26,47,6,100.0,2,0,1,0,8.1,55.3,25.2,27.8,7.2,0,97.99,CRITICAL,Next available safe block
MT-011519,TRD,C3-West,Zone-E,700,Isolator,5,6,0,8.5,42.9,0,0,0,46,16,17.5,100.0,5,7.3,164,185,4,80.1,0,0,1,2,19.3,75.3,43.3,78.1,62.3,1,100.0,CRITICAL,Next available safe block
MT-011520,S&T,C3-West,Zone-B,836,Point Machine,2,0,2,21.9,85.5,0,0,0,38,18,18.3,83.9,3,8.8,26,66,9,89.0,1,0,1,0,16.8,48.5,35.0,46.7,6.7,2,84.73,CRITICAL,Next available safe block
MT-011521,TRD,C2-East,Zone-E,598,Traction Transformer,1,3,2,10.8,90.6,0,0,0,44,15,17.4,96.5,0,19.8,84,150,2,100.0,0,0,1,0,2.3,57.6,28.1,7.3,30.4,1,48.45,MEDIUM,Within 7 days
MT-011522,Engineering,C1-North,Zone-A,729,Bridge Component,3,17,2,5.4,31.1,1,0,1,47,24,26.3,100.0,4,23.5,84,90,8,54.4,0,0,1,1,11.9,74.0,33.4,22.2,12.7,0,100.0,CRITICAL,Next available safe block
MT-011523,Engineering,C3-West,Zone-B,255,Turnout,4,0,3,14.9,57.2,1,1,0,48,20,15.9,100.0,4,35.7,54,94,2,58.5,2,1,1,1,23.9,66.1,31.8,28.9,33.8,0,100.0,CRITICAL,Next available safe block
MT-011524,Engineering,C3-West,Zone-D,558,Sleeper Zone,2,0,2,6.5,89.3,1,0,0,44,20,19.8,82.7,2,16.2,77,103,4,80.5,0,0,1,2,16.3,95.2,39.1,32.4,24.0,0,75.65,HIGH,Within 72 hours
MT-011525,TRD,C4-South,Zone-D,770,OHE Insulator,2,13,5,9.3,57.1,1,0,0,58,9,14.9,94.6,2,3.3,20,15,4,89.4,0,1,1,1,13.4,82.1,29.1,59.9,46.2,2,100.0,CRITICAL,Next available safe block
MT-011526,TRD,C2-East,Zone-E,282,Switchgear,5,0,3,11.4,40.8,0,0,1,46,12,14.9,73.2,3,17.4,101,124,4,57.6,1,0,1,1,9.9,70.8,36.1,74.2,55.1,1,100.0,CRITICAL,Next available safe block
MT-011527,Engineering,C1-North,Zone-E,535,Sleeper Zone,2,13,1,8.7,63.8,1,0,1,40,21,23.2,94.8,3,4.8,40,67,7,82.6,1,1,1,3,36.5,59.9,45.4,7.9,6.5,1,98.54,CRITICAL,Next available safe block
MT-011528,S&T,C4-South,Zone-D,813,Interlocking Module,5,0,3,19.3,47.4,1,0,0,43,18,18.6,94.0,4,27.4,156,185,9,100.0,0,0,1,0,13.5,77.2,34.9,21.5,25.3,1,100.0,CRITICAL,Next available safe block
MT-011529,TRD,C1-North,Zone-A,677,Traction Transformer,4,12,1,18.0,33.3,0,0,0,32,14,12.6,70.5,3,16.7,115,125,5,90.9,1,0,1,1,38.1,65.1,45.2,74.1,48.2,2,100.0,CRITICAL,Next available safe block
MT-011530,TRD,C1-North,Zone-D,145,Traction Transformer,4,7,0,14.8,45.3,0,0,1,41,10,10.8,78.3,4,17.1,158,146,10,98.4,2,0,1,0,17.7,83.1,38.5,80.9,59.1,3,100.0,CRITICAL,Next available safe block
MT-011531,S&T,C3-West,Zone-B,975,Point Machine,3,23,0,9.2,39.1,1,1,0,48,20,22.5,100.0,4,22.8,138,163,2,75.6,0,1,1,1,17.9,75.6,56.4,24.1,17.9,0,100.0,CRITICAL,Next available safe block
MT-011532,Engineering,C4-South,Zone-D,871,Bridge Component,2,0,2,8.2,85.6,1,0,1,47,16,15.3,85.1,3,20.3,55,82,10,94.8,3,0,1,1,11.0,45.2,31.6,31.9,36.9,2,81.36,CRITICAL,Next available safe block
MT-011533,S&T,C3-West,Zone-C,343,Axle Counter,4,2,2,16.0,64.9,0,0,0,34,15,7.7,62.1,2,6.6,156,183,10,93.1,0,0,1,3,10.5,44.5,41.0,24.8,11.3,0,100.0,CRITICAL,Next available safe block
MT-011534,Engineering,C5-Central,Zone-A,255,Track Circuit,2,13,0,12.2,59.6,1,1,1,44,18,14.3,100.0,5,18.9,93,83,8,72.0,1,1,1,1,22.9,67.7,47.0,28.2,14.0,0,99.87,CRITICAL,Next available safe block
MT-011535,Engineering,C1-North,Zone-A,493,Turnout,3,8,0,19.9,57.9,1,0,1,52,13,11.3,96.8,4,8.9,33,56,3,73.1,2,0,1,1,16.2,51.7,21.0,45.6,40.3,1,100.0,CRITICAL,Next available safe block
MT-011536,S&T,C4-South,Zone-D,348,Track Circuit,1,4,5,13.0,71.6,1,0,1,35,14,16.7,72.5,2,32.6,173,203,7,90.0,0,1,1,0,31.1,50.5,42.4,25.9,9.2,1,100.0,CRITICAL,Next available safe block
MT-011537,S&T,C2-East,Zone-C,706,Point Machine,2,0,1,13.1,69.8,1,0,0,42,18,21.5,100.0,2,7.0,160,152,7,100.0,0,0,1,1,20.5,73.8,34.2,20.4,17.2,0,96.35,CRITICAL,Next available safe block
MT-011538,TRD,C3-West,Zone-B,354,Isolator,3,12,2,11.1,45.6,0,0,1,46,15,14.7,77.5,2,15.3,139,136,7,77.1,0,0,1,2,15.4,87.8,52.1,68.0,56.3,0,100.0,CRITICAL,Next available safe block
MT-011539,TRD,C5-Central,Zone-D,461,Isolator,3,28,1,12.7,30.9,0,0,0,45,19,21.3,90.3,2,22.7,59,77,5,59.0,1,0,1,0,20.2,65.8,28.6,84.9,60.3,2,100.0,CRITICAL,Next available safe block
MT-011540,TRD,C6-Coastal,Zone-B,947,Section Insulator,2,1,1,12.3,78.0,0,0,1,32,14,16.6,53.1,5,24.7,147,145,7,85.0,0,0,1,0,12.7,86.6,31.5,34.7,47.4,3,100.0,CRITICAL,Next available safe block
MT-011541,S&T,C5-Central,Zone-C,812,Interlocking Module,3,9,5,13.5,48.9,1,1,1,52,11,11.8,80.0,0,11.6,58,73,10,67.0,0,1,1,0,1.7,82.7,41.5,22.7,23.4,0,99.71,CRITICAL,Next available safe block
MT-011542,Engineering,C5-Central,Zone-D,918,Turnout,4,11,2,8.3,42.3,1,0,0,43,12,14.4,81.0,3,22.1,123,136,2,78.0,1,0,1,1,15.2,67.1,35.9,22.5,30.6,0,100.0,CRITICAL,Next available safe block
MT-011543,S&T,C3-West,Zone-D,745,Signal,3,4,0,4.4,56.1,1,1,1,53,15,13.1,92.2,2,16.2,134,120,10,81.0,1,0,1,2,11.9,48.8,59.1,20.3,26.0,0,100.0,CRITICAL,Next available safe block
MT-011544,TRD,C2-East,Zone-B,476,Isolator,3,8,1,5.9,60.5,1,0,0,46,18,16.8,94.7,5,6.5,102,107,5,100.0,0,0,1,3,33.4,85.8,32.3,47.2,40.7,4,100.0,CRITICAL,Next available safe block
MT-011545,TRD,C4-South,Zone-D,252,Switchgear,4,0,1,19.6,65.4,1,1,0,49,12,6.6,90.0,0,11.8,170,204,9,99.7,0,0,1,0,6.0,62.7,40.3,48.6,37.3,1,100.0,CRITICAL,Next available safe block
MT-011546,TRD,C1-North,Zone-C,866,OHE Insulator,4,0,2,11.0,60.0,0,1,0,47,19,11.3,97.7,3,32.7,36,28,9,61.5,1,1,0,3,9.0,60.9,48.5,35.1,31.4,2,100.0,CRITICAL,Next available safe block
MT-011547,TRD,C2-East,Zone-D,871,Traction Transformer,3,22,2,8.9,28.7,1,0,1,37,18,19.3,77.3,0,14.4,53,121,3,72.2,2,0,1,1,12.5,87.7,48.2,98.0,67.0,2,100.0,CRITICAL,Next available safe block
MT-011548,S&T,C3-West,Zone-E,339,Track Circuit,5,7,3,17.0,36.0,0,0,1,44,14,16.8,100.0,5,28.6,68,62,3,92.1,0,0,1,1,19.1,84.1,27.2,21.6,6.6,0,100.0,CRITICAL,Next available safe block
MT-011549,TRD,C6-Coastal,Zone-C,559,Traction Transformer,2,13,1,9.1,50.6,0,1,0,54,13,10.9,98.8,3,21.9,92,120,5,97.7,0,1,1,0,10.2,79.6,54.2,66.4,48.0,1,100.0,CRITICAL,Next available safe block
MT-011550,S&T,C4-South,Zone-A,251,Track Circuit,2,12,0,11.0,55.5,1,0,0,36,18,20.3,93.8,3,27.3,39,77,10,79.3,0,1,1,2,17.3,54.8,46.7,26.2,24.3,1,93.24,CRITICAL,Next available safe block
MT-011551,Engineering,C1-North,Zone-B,539,Sleeper Zone,4,0,1,6.6,53.0,0,0,0,36,15,12.6,78.4,3,19.5,47,44,6,58.3,0,1,1,0,27.0,52.0,15.3,57.3,34.5,0,96.89,CRITICAL,Next available safe block
MT-011552,TRD,C6-Coastal,Zone-C,702,OHE Contact Wire,2,0,1,15.8,75.5,1,1,1,39,18,18.1,87.3,3,14.5,112,122,6,97.8,2,0,1,1,17.0,72.9,47.8,28.4,34.2,2,100.0,CRITICAL,Next available safe block
MT-011553,S&T,C4-South,Zone-A,339,Signal,4,2,1,6.5,52.2,1,1,0,39,20,21.9,83.4,3,13.1,117,112,12,97.4,0,1,1,1,17.9,71.7,29.5,19.7,17.3,0,98.19,CRITICAL,Next available safe block
MT-011554,TRD,C1-North,Zone-A,282,Traction Transformer,3,10,1,0.9,47.0,0,0,0,38,22,23.2,97.1,2,27.6,73,62,8,89.0,1,0,1,5,27.1,91.3,38.5,59.7,60.6,3,100.0,CRITICAL,Next available safe block
MT-011555,TRD,C1-North,Zone-C,409,Switchgear,4,1,1,21.1,59.7,1,1,1,44,17,18.7,94.8,3,28.4,57,76,5,78.1,2,0,1,0,33.9,93.3,51.7,70.8,64.7,3,99.63,CRITICAL,Next available safe block
MT-011556,TRD,C5-Central,Zone-A,358,OHE Insulator,3,4,0,9.2,59.2,1,0,0,45,11,7.0,67.0,3,11.4,103,124,4,94.0,0,0,1,1,17.8,81.9,27.7,51.9,37.0,0,100.0,CRITICAL,Next available safe block
MT-011557,S&T,C6-Coastal,Zone-A,559,Signal,1,0,1,7.2,100.0,0,1,1,44,17,20.0,95.6,7,18.0,160,203,9,79.6,0,0,1,0,28.8,82.7,43.9,31.1,26.0,1,98.52,CRITICAL,Next available safe block
MT-011558,S&T,C6-Coastal,Zone-E,530,Signal,4,8,2,11.9,35.9,0,1,0,46,23,25.0,100.0,5,17.5,35,80,6,91.2,0,0,1,1,12.0,46.3,39.1,39.8,22.5,0,100.0,CRITICAL,Next available safe block
MT-011559,Engineering,C3-West,Zone-D,599,Bridge Component,4,9,1,0.7,44.7,0,0,0,51,18,14.9,95.9,8,30.7,161,180,9,99.3,3,0,1,1,26.1,50.3,38.3,36.7,9.3,1,100.0,CRITICAL,Next available safe block
MT-011560,S&T,C2-East,Zone-E,897,Signal,5,8,1,17.9,43.8,1,0,0,44,11,10.5,82.4,1,21.6,58,106,10,48.2,0,0,1,1,11.2,72.2,34.2,13.7,28.1,0,100.0,CRITICAL,Next available safe block
MT-011561,Engineering,C5-Central,Zone-D,175,Sleeper Zone,3,0,3,4.2,66.2,0,0,0,41,22,23.0,93.8,6,27.3,139,108,12,75.2,2,0,1,0,37.8,61.8,17.2,18.1,37.9,0,99.92,CRITICAL,Next available safe block
